text,label
"['네', '다음', '시청률', '꼴쮜']",0
"['느낌', '상', '변소', '장', '같다', '반전', '으로', '갈라', '면']",0
"['승리', '1', '승', '승리', '최소한', '약', '안', '하다', '따다']",0
"['자다', '생기다', '건가', '그냥', '호감', '형', '이지', '몸매', '도', '좋다']",0
"['베컴', '저런', '딸', '낳다', '준', '빅토리아', '베컴', '이랑', '사이더', '좋아지다', '상상', '안', '갈다', '막내딸', '없다', '상이', 'ㅡ', '너무', '귀엽다']",0
"['붐', 'ㅜ', '왜', 'ㅜ', '욕먹다', '모르다', '범법', '자도', '아니다', '열심', '열심히', '살다', '같다', '멋지다']",0
"['박하선', '씨', '얼굴', '도', '보이다', '듯', '하다', '귀엽다', '노래', '도', '잘', '하다', '화이팅']",0
"['힘내다', '저', '두', '이틀', '전', '사촌오빠', '를', '보내다', '오다', '맘', '추스려지', '지', '않다']",0
"['뭔가', '손발', '안', '맞다', '용병', '모으다', '경기', '에', '적응', '못', '하고', '있다', '느낌', '트레이드', '를', '많이', '해', '서', '그', '런가']",0
"['대한민국', '신기하다', '민족', '이다', '노래', '잘', '하다', '사람', '인구', '5천만', '에', '5천만', '되다', '같다', 'ㅋ', '자존심', '만', '강하다', '남', '과', '타협', '도', '못', '하다', '성질', '민족성', '역시', '개개인', '뛰어나다', 'ㅎ']",0
"['거', '예비', '며느리', '빚', '청산', '해주다', '시부모', '한테', '이쁘다', '좀', '받다', 'ㅋ']",0
"['눈빛', '소름', '돋다', '거', '나', '만', '못', '느끼다', '당연하다', '사람', '말', '하다', '쳐다보다', '아니다']",0
"['안', '하다', '정답', '이다', '괜히', '사진', '올리다', '악플', '달리', '고', '머리', '아프다']",0
"['어째', '정용화', '보다', '팬', '적다', '같다', '하다', '빅뱅', '감투', '내려놓다', '솔로', '앨범', '내', '니깐', '개', '망하다', '역시', '지', '디', '와', '아이', '들이다']",0
"['웹툰', '보다', '기괴하다', '재밌다']",0
"['기안', '하차', '하다', '진짜', '얼마', '안', '가다', '나혼산', '폐지', '수순', '간다', 'ㅋㅋㅋ', '지금', '거의', '유일하다', '웃기다', '출연자', '아니다']",0
"['게리', '두', '명', '이네']",0
"['이건', '혈액암', '기', '때문', '에', '맞다', '항암제', '를', '찾다', '재발', '률', '높다', '악성', '이라', '생존', '률', '희박하다']",0
"['화장', '지우다', '뭘', '원래', '순', '한인', '상', '인데', '눈화장', '때문', '에', '쎄다', '보이다', '순', '둥', '얼굴', '임']",0
"['킬링타임', '용', 'ㅎㅎ', '원작', '안보', '고', '보다', '더', '나다', '하다', '저', '원작', '을', '보고', '보다', '그렇다', '스토리', '크게', '감흥', '있다', '않다']",0
"['한편', '영화', '를', '보다', '느낌', '을', '주다', '앞', '으로', '이러하다', '다큐', '많이', '찍다', '감사하다', '정말', '감명', '깊다', '감사하다']",0
"['이윤성', '하다', '윤소이', '섞다', '듯', '이쁘다', '이쁘다', '사랑', '하다']",0
"['지다', '들다', '비틀즈', '한테', '회사', '이름', '이랑', '사과', '로고', '로', '상표권', '침해', '소송', '당하다', '이제', '역', '으로', '중소기업', '쥐', '잡다', '잡고', '있다']",0
"['오진영', '인턴', '기자', '님', '께서', '잘못', '하다']",0
"['얘', '네', '언제', '망하다', '이제', '눈', '좀', '그만', '버리다', '싶다']",0
"['예쁘다', '울', '집도', '저렇게', '꾸미다', '싶다']",0
"['구땨', '그', '시절', '원피스', '아니다', '그냥', '투니버스', '그', '자체', '이다', '그', '세대', '라면', '투니버스', '책임지다', '세대', '야', '반박', '불가']",0
"['설현', '떨다', '있다', '아니다', '아니다', '그것', '만은', '안', '돼다']",0
"['그냥', '하다', '되다', '무슨', '발표', '고']",0
"['애', '배부르다', '시청률', '0', '점', '대', '가즈']",0
"['오다', '거의', '영화', '네', '여', '정신', '적', '육체', '적', '으로', '거의', '철인', '이십', '니', '다', '존경']",0
"['살이', '너무', '찌다']",0
"['코로나', '보다', '더', '지독하다', '이번', '정권', '온갖', '만행', '과', '불법', '행태', '로', '전', '국민', '홧병', '에', '죽', '을', '지경']",0
"['혜성', '훨씬', '아깝다', '움', '엄청', '어리다', '보이다']",0
"['누명', '아니다', '강', '기사', '아저씨', '다예', '아빠', '칼', '로', '찌르다', '죽이다', '무슨', '누명', '이야', '다예', '강', '기사', '아저씨', '칼', '로', '찌르다', '죽이다']",0
"['테이프', '로', '봄여름가을겨울', '을', '듣다', '또', '들다', '사람', '이다', '아픔', '없다', '곳', '에서', '편하다', '쉬다']",0
"['소', '확행', '을', '택', '현명하다', '응원', '하다']",0
"['어떻다', '저리', '고급', '지다', '얼굴']",0
"['고', '잘생기다', '동생', '오다', '뜨다', '아빠', '한테', '슈', '돌', '나가다', '떼다', 'ㅎ']",0
"['음식물', '들다', '가지', '말다', '들다', '가다', '먹다', '순간', '내용', '을', '이해', '하다', '없다']",0
"['실제', '로', '보다', '이쁘다']",0
"['몸조심', '히', '잘', '다녀오다', '기다리다']",0
"['별그대', '신성록', '너무', '타격', '커서', '나긋하다', '목소리', '어색하다']",0
"['대표', '님', '시중', '토마토', '파스타', '소스', '먹다', '항상', '시큼하다', '맛있다', '않다', 'ㅠㅠ', '레벨', '업', '하다', '있다', '팁', '궁금하다']",0
"['나', '쌈디', '더', '재밌다']",0
"['임신', '하다', '이쁘다']",0
"['육중', '완도', '끝낫', '네', 'ㅋ']",0
"['영화', '언플', '왜', '이렇게', '많다', '같다', '개봉', '햇', '나']",0
"['무기', '만', '명품', '이라', '수출', '하다', '뭐', '하나', '정작', '사용', '하다', '수뇌부', '명품', '아니다']",0
"['함소원', '언니', '너무', '이쁘다', '이제', '곧', '이쁘다', '아가', '만나다', '순산', '하다']",0
"['재밌다', '한데', '내용', '전개', '좀', '그래도', '김지원', '진짜', '세', '젤', '예', '임']",0
"['딱', '이번', '주말', '에', '하다', '일이', '있다', '참고', '하다', '만들다', 'ㅋㅋㅋ']",0
"['하나', '만', '말', '하다', '이미', '마음', '편지', '로', '선임', '후임', '눈치', '보다', '군대', '이미', '되어다']",0
"['진짜', '로', '올해', '영화', '바로', '작품', '이다', '결말', '까지', '다', '보다', '진짜', '놀란', '왜', '천재', '소릴', '듣다', '이제야', '알다']",0
"['중간', '에', '졸다']",0
"['탑', '이랑', '걸리다', '때', '연습생', '이라고', '보도', '나오다', '그때', '왜', '바로잡다', '않다']",0
"['기분', '좋다', '기분', '딱좋다']",0
"['현기', '만', '타', '보다', '독일', '차', '왜', '좋다', '모름', '네이버', '에서', '수입', '차', '깔다', '사람', '대부분', '베뉴', '드림', '카일', '듯']",0
"['엥', '누군지', '모르다', '남자', '라서', '이렇게', '관심', '받다', 'ㅋㅋ']",0
"['난', '이다', '데', '모유', '비누', '반대', '함', '무엇', '보다', '여성', '젖', '을', '상품화', '한다는', '게', '싫다', '여성', '신체', '왜', '항상', '상품화', '되어다', '이시영', '언니', '도', '반성', '하다']",0
"['유투브', '보기', '좋다', '같다', '맨날', '세로', '보기', '시작', '하다', '가로', '보기', '모드', 'ㅋㅋ', '보다', '바로바로', '댓글', '가능']",0
"['오늘', '왜', '이리', '쓸다', '없다', '내용', '많다']",0
"['남녀', '사귀다', '헤어지다', '인생', '사', '인데', '차다', '답답하다', '옛', '남친', '과연', '비난', '대상', '되다', '묻다']",0
"['휴', '최수종', '씨', '어색하다', '연기', '며', '한심하다', '작가', '양반', '저', '질', '퀄리티', '드라마', '실망']",0
"['피해자', '분들', '지금', '얼마나', '힘들다']",0
"['언니', '이쁘다']",0
"['이렇게', '재미있다', '정작', '매주', '볼때', '아무', '생각', '없이', '습관', '처럼', '보다', '같다', '다', '시보', '니까', '진짜', '대단하다', '프로', '이다']",0
"['인셉션', '인터스텔라', '에', '대작']",0
"['통신비', '보다는', '전', '국민', '독감', '예방접종', '을', '해', '줄다']",0
"['돌다', '이경', 'ㅜㅜ']",0
"['우리나라', '의학', '기술', '발달', '실로', '놀라다']",0
"['원수연', '작가', '님', '말씀', '맞다', '개인', '적', '인', '감정', '으로', '창작', '자유', '를', '억압', '하다', '함', '응당', '잘', '못', '되다', '보다', '개인', '적', '으로', '그', '작가', '싫다', '그냥', '안', '보다', '권유', '드리다']",0
"['볼', '만', '하다', '습', '니당다', '슬펗', '어', '요']",0
"['경향', '젠', '광고', '신문', '되어다', '귀족', '노조', '꼴', '보기', '싫다', '국산', '차', '안', '산다', '사람', '어케', '생각', '하다']",0
"['넘다', '예쁘다', '정미', '애', '님']",0
"['내', '폰', '에', '여자', '연예인', '사진', '차다', '많다', '설리', '사진', '가장', '많다', '항상', '내', '마음속', '미모', '1', '위', '특히', '웃다', '얼굴', '보다', '항상', '행복하다', '세상', '공주', '같다', '말', '야', '그래서', '최자', '더', '밉다']",0
"['초등학생', '머리', '에서', '나오다', '스토리', '에', '2시', '긴', '날리다']",0
"['느무', '재미', '없다']",0
"['독과점', '결과']",0
"['하다', '너무', '빼다', '다른', '걸', '건가', '살짝', '다르다', '같다', 'ㅋㅋ']",0
"['광고', '를', '확실하다', '하다']",0
"['남송', '참다']",0
"['주작', '냄새', '한가득']",0
"['강', '다니엘', '군', '응원', '합닏']",0
"['내', '보기', '에', '얘', '아주', '오래', '갈다', '연예인', '이라고', '보다']",0
"['수많다', '정상', '적', '인', '여자', '기안', '을', '응원', '하다']",0
"['아육대', '풋살', '씹다', '들다', '분', '인데', '젠', '아육대', '풋살', '종목', '도', '없어지다', '노지훈', '씨', '를', '못', '보다', 'ㅠㅠ']",0
"['시국', '에', '뭔', '뜬금', '없다', '광고', '냐']",0
"['괸찬', '갑상선암', '조', '기', '치료', '면', '크다', '걱정', '안해', '도', '되다', '빨리', '완쾌', '하다', '다시', '무대', '서기', '를', '화이팅']",0
"['천사', '이호석', '가수', '이호석', '자다', '생기다', '이호석', '미소', '이호석', '귀엽다', '이호석', '몬', '베베', '이호석', '예쁘다', '이호석', '사랑', '하다', '이호석', '몬스타', '엑스']",0
"['깜짝', '놀래다']",0
"['이채연', '진짜', '의심', '되다', '집도', '잘살다']",0
"['어이', '없다', '드라마', '시청자', '농낙', '하다']",0
"['섹스', '를', '포르노', '로', '배우다', '왜', '안되다']",0
"['둘', '사귀다', '되다', 'ㅎㅎ', '잘', '어울리다']",0
"['카이', '도대체', '몇', '명', '이냐', '이름', '좀', '바꾸다']",0
"['남', '주가', '하필', '쟤', '냐', '똑같다', '목소리', '에', '똑같다', '연기', '밖에', '못', '하다']",0
"['황제', '제발', '왕식', '좀', '치다']",0
"['한수민', '씨', '예쁘다']",0
"['연기', '예전', '보단', '늘다', '같다', '아직도', '개', '어색하다', '그리고', '드라마', '여기저기', '다른', '작품', '섞다', '놓다', '같다', 'ㅋㅋㅋ', '레알', '걍', '지금', '만나다', '가다', '잖다', 'ㅋㅋㅋ']",0
"['이종석', '더', '예쁘다', '왜', '이렇게', '모', '조카', '같다', '배우', '로', '로맨스', '를', '찍다']",0
"['깨끗하다', '마무리', '하다', '더티', '게', '뭐', '하다', '짓', '이야', '애', '커서', '내용', '을', '알', '면', '차다', '잘', '하다', '하다']",0
"['10년', '뒤', '윤서인', '분명하다', '재', '평가', '되다', '임', '말다', '틀리다', '없다']",0
"['축하', '하다', '제발', '태아', '사진', '올', '리지', '말다', '둘', '만', '보다', '지다', '꼭', '좋다', '아보', '이지', '않다']",0
"['이상봉', '아니다', '홍섭', '천', '아니다', '사랑', '다른', '사랑', '으로', '잊혀지다']",0
"['로코', '대사', '를', '자다', '못', '살리다', '연기', '재미', '없다', 'ㅜㅜ']",0
"['더', '멋지다', '기다', '통통하다', '때', '신동', '좋다', '건강', '생각', '며', '빼다', '잘', '하다', '같다', '통통이', '신동', '도', '그리다', '지금', '정말', '꽃미남', '이네', '요', '최고', '성형', '다이어트', '탄수화물', '줄이다', '모두', '건강', '행쇼']",0
"['기', '사거리', '오지', '게', '없다', '벼', '지겹다', '별것', '도', '아니다']",0
"['김희선', '연기', '계속', '햇음함']",0
"['분', '왠지', '진국', '이실', '듯']",0
"['15', '세', '치고', '많이', '자극', '적', '이다', '무섭다', '재밌다', 'ㅣ']",0
"['늬들', '도', '디즈니', '한테', '저작권료', '내', '라', '백설공주', '끄다', '베', '어문', '사과']",0
"['예원', '반갑다', '마음', '더', '성숙하다', '모습', '으로', '예전', '처럼', '왕성', '활동', '보여주다', '화이팅']",0
"['성매매', '합법', '화', '하다', '하다']",0
"['손담비', '나혼', '에', '고정', '으로', '가다', '매력', '넘침']",0
"['악플', '에', '대한', '처벌', '강화', '되어다', '이러하다', '비극', '적', '인', '일이', '또다시', '일어나지', '않다', '좋다', '조금', '더', '좋다', '사회', '되다', '바라다']",0
"['로이킴', '을', '위해', '서다', '정준영', '로이킴', '먼지', '되어다', '영상', '도', '삭제', '하다', '함', '흑역사', '임', 'ㅠㅠ']",0
"['전체', '적', '인', '정', '황도', '모르다', '에', '나오다', '하나', '단면', '만', '가지', '고', '비난', '하다', '건', '옳다', '않다', '조사', '결과', '나오다', '다음', '에', '비난', '하다', '늦다', '않다', '기다리다', '보다']",0
"['시즌', '3', '자다', '모르다', '가수', '만', '나오다']",0
"['송이', '씬가', '여', 'ㅎㅎ', '너무', '축하', '드리다']",0
"['김신영', '진짜', '최고', '개그맨', '임', 'ㅋㅋㅋ']",0
"['에서', '연습생', '하다', '3년', '해', '라']",0
"['명품', '배우', '이렇게', '사라지다', 'ㅠㅠ']",0
"['근데', '나', '한테', '공짜', '로', '주다', '해도', '다른', '사람', '에게', '양보', '하다']",0
"['건강하다', '다이어트', '하다', '더', '보기', '좋다', '듯', '하다', 'ㅋ', '넘다', '이쁘다', '심', '복면', '왕', '한번', '더', '출연', '하다', '아무', '도', '못', '맞추다', 'ㅎ']",0
"['왜', '이리', '잘생기다']",0
"['소름', '짧다', '예고', '를', '글', '로', '보고', '다음', '회', '다', '보다', '얼른', '다음주', 'ㅎ']",0
"['진짜', '다']",0
"['안재현', '도', '잘', '하다', '없다', '정준영', '친구', '인', '건', '사실', '아니다', '지다', '정준영', '보다', '낫다', '없다']",0
"['애플', '심보', '못', '돼다', '과일', '모양', '로고', '다', '니거', '냐']",0
"['조민아', '씨', '건강', '꼭', '회복하다', '좋다', '아프다', '살빠지다', '나', '랑', '아무', '상관없다', '사람', '인데', '도', '너무', '걱정', '되다']",0
"['맞다', '자숙', '하다', '달라지다', '모습', '으로', '나오다', '바라다']",0
"['이번', '에', '풀다', '늘어나다', '추석', '건너', '뛰다', '개천절', '을', '기점', '으로', '늘다', '하다']",0
"['가만히', '보다', '저', '5', '명', '이름', '존나', '자다', '흔', '이름', '도', '아니다', '존나', '생김새', '랑', '성격', '이랑', '잘맞다']",0
"['저러다', '운영', '하다', '사람', '이나', '동조', '하다', '사람', '이나', '수준', '떨어지다', '사람', '너무', '많다', '무고', '2', '명', '삶', '을', '난도질', '당하다', '사과', '한번', '으로', '끝', '지다', '들이다', '무슨', '자격', '으로', '남', '을', '단죄', '하나']",0
"['멋있다', '여자', '라는', '사람', '바로', '김남주', '배우', '님', '같다', '사람', '이구나', '하다', '느끼다', 'ㅠㅠ', '앞', '으로', '더', '공정하다', '투명하다', '연기', '로', '또', '팬', '앞', '에', '나타나다', '줄다']",0
"['이름', '을', '장난', '치다', '좀']",0
"['러시아', '기술', '력', '이면', '충분하다', '하고도', '남다', '개발', '최초', '성공', '수소', '폭탄', '개발', '미국', '에', '이다', '2', '번째', '성공', '가가린', '같다', '인물', '우주', '기술', '력', '을', '보여주다', '대표', '적', '인', '사례', '고', '막강', '과학', '기술', '력', '이면', '충분하다', '제조', '하고도', '남지', '러시아', '과거', '90년', '대', '옐친', '같다', '방향성', '불분명', '그', '당시', '러시아', '를', '갈아엎다', '패권', '주의', '스트롱', '정치', '를', '보여주다', '푸틴', '에게', '당연하다', '압도', '적', '인', '지지', '를', '하다']",0
"['길다', '보다', '3년']",0
"['함부로', '그런', '말', '하다', '아니다']",0
"['본인', '인정', '안', '하다', '않다', '사다', '비난', '받다', '마땅하다', '요즘', '이슈', '되어다', '공', '인들', '성추행', '사건', '무혐의', '에', '맞고소', '간', '게', '많다', '사', '결과', '나오다', '악의', '적', '인', '댓글', '자제', '하다']",0
"['난', '대리', '만족', '이나', '하다']",0
"['믿다', '보다', '혜리']",0
"['보컬', '만', '아니다', '상관없다']",0
"['마르다', '사람', '부럽다', '만삭', '인데', '어케', '배', '만', '나오다']",0
"['솔직하다', '기안', '84', '가다', '더', '잘생기다', '그치다', '박정민', '배우', '좋다', '왜', '이다', '그저', '자', '기일', '에', '충실하다', '묵묵하다', '뭐', '든지', '스스로', '하다', '모습', '은근', '매력', '있다']",0
"['하다', '짓', '보다', '초등학생', '보다', '못', '하다']",0
"['국산', '차도', '차값', '너무', '비싸다', '고급', '차', '크다', '차만', '좋아하다', '국민성', '때문', '이지']",0
"['기자', '저', '이국주', '싫다']",0
"['엄마', '저렇다', '이쁘다', '넘다', '이쁘다']",0
"['이국주', '욕', '하다', '그래도', '여자', '로서', '망가지다', '웃기다', '얼마나', '힘드다', '난', '박나래', '더', '웃기다', '인간', '적', '으론', '이국주', '더', '끌리다', '이국주', '도', '사람', '이고', '여자', '야', '무조건', '욕', '하다', '마르다']",0
"['삼촌', '하고', '조카', '인데']",0
"['저런', '거', '에', '11만', '명이나', '서명', '하다', '여자', '인게', '부끄럽다', '수준', '떨어지다']",0
"['맨', '위', '에', '사진', '아오이', '츠카사', '닮다', '나오다']",0
"['정말', '멋지다', '배우', '김명민', '실물', '훨씬', '낫다']",0
"['김학래', '피해자', '지']",0
"['네이버', '오늘', '부로', '끊다', '기사', '같다', '않다']",0
"['축하', '하지만', '검색어', '순위', '와', '기사', '도배', '를', '하다', '하다', '정도', '우리', '알다', '하다', '상식', '인가요']",0
"['소이현', '님', '넘다', '좋다', '인교진', '씨', '도', '같이', '하다', '좋다']",0
"['아프다', '장디매', 'ㅠㅠ']",0
"['이런', '글', '에', '악플', '좀', '달다', '진짜', '얼마나', '속상하다', '악플달다', '글', '쓰다', '저런', '실력', '으로', '어떻다', '의사', '되다', '건지다', '이해', '안', '간다', '제대로', '보상', '하고', '사과', '하다', '휴', '진짜', '보상', '받다', '속상하다', 'ㅠㅠ']",0
"['차다', '어렵다', '하다', '그냥', '주지', '마르다', '그냥', '국민', '전체', '현금', '2만원', '꽂다', '주다', '통신사', '왜', '미리', '고객', '한테', '주다', '나라', '한테', '다시', '보상', '받다', '손', '해보다', '하다', '무슨', '행정', '력', '낭비', '냐']",0
"['헐다', '나이', '믿다', '기다', '않다']",0
"['아이유', '보다', '옆', '에서', '무표정', '으로', '엄근', '진하다', '춤추다', '아저씨', '시선', '을', '너무', '사로자다']",0
"['2', '무슨', '천명훈', '을', '말', '도', '없이', '하차', '시키다', '천명훈', '끄다', '늘다', '방송', '에', '나오다']",0
"['이휘재', '젊다', '때', '랑', '똑같다']",0
"['예은', '진짜', '대단하다', '존경', '하다']",0
"['여자', '이쁘다', '저러다', '사', '귀지', '부럽다']",0
"['보다', '니모', '나오다', '자꾸', '무도', '생각나다']",0
"['근데', '베다', '비아', '희소성', '떨어지다', '건', '사다', '근데', '그렇다고', '그', '사람', '현', '기', '차로', '오진', '않다', '더', '프리미엄', '으로', '올라가다', '모르다']",0
"['타이', '슨', '부인', '건', '든', '놈', '진짜', '대단하다', 'ㅋㅋㅋ']",0
"['연대', '정치', '외교', '학과', '에', '하버드', '로스쿨', '엄청나다', '학력', '이라고', '보다', '정치', '하다', '큰일', '하다', '분', '이라고', '보다']",0
"['이제', '곧', '만나다']",0
"['딸', '예쁘다', '뭐징']",0
"['백호', '나오다', '첫', '회', '부터', '자다', '보고', '있다', '출연', '진', '분들', '정말', '고생', '많이', '하다', '녹화', '분', '이니', '현재', '아무', '탈', '없이', '안전하다', '돌아오다', '같다', '다행', '이다', '열심히', '하다', '멤버', '분들', '자다', '보고', '있다', '담', '주도', '본방', '사수', '하다']",0
"['김연아', '어린시절', '닮다']",0
"['군대', '부터', '가야', '지']",0
"['유역비', '닮음']",0
"['외국인', '유입', '없이', '1200만', '개쩌', '네', 'ㄹㅇ']",0
"['정해', '인', '에게', '치', '여서', '현생', '불가', '인생', '처음', '입덕', '내', '배우', '정해', '인', '고맙다', '사랑', '하다', '차기작', '도', '너무', '기다리다', '하다', '마여']",0
"['수지', '오늘', '연기', '잘', '하다']",0
"['그렇게', '떳떳하다', '본인', '사진', '과', '신상', '도', '공개', '라', '고해', '라', '남', '신상', '덜렁덜렁', '공개', '하다', '정의', '사도', '라는', '자신', '꽁꽁', '숨다', '자기', '신상', '꽁꽁', '숨기다', '부터가', '자신', '행동', '더', '중대', '범죄', '라', '잡히다', '죽다', '인식', '가지', '고', '있다']",0
"['자동차', '에서', '뜬금없이', '잠', '을', '자다', '설정', '너무', '작위', '적임', '성현', '오빠', '부르다', '잠꼬대', '로', '응', '대답', '하고', '보다', '노답', '드라마']",0
"['드라마', '도', '너무', '재미있다', '현빈', '보다', '정말', '행복하다', '그', '잘생기다', '외모', '에', '연기력', '까지', '겸비', '현빈', '넘사벽', '오늘', '연기', '도', '정말', '미치다', '내일', '제발', '해피엔딩', '으로', '마무리', '지다']",0
"['재미있다', '보다', 'ㅎ', '2', '부가', '나오다', '다른사람', '도', '알다', '바', '래', 'ㅎ']",0
"['신혜', '만', '보이다', '넘다', '예쁘다', '엠마', '오다', '진짜', '신비', '그', '자체', '두', '연', '땜', '에', '보다', '많이', '나오다', '진도', '좀', '나가다']",0
"['레이디', '제인', '이랑', '헤어지다', '자다', '언', '풀리', '같다', '쌈디']",0
"['솔직하다', '말', '하다', '보다', '안재홍', '살빠지다', '잘생기다', '예전', '살찐', '게', '낫다']",0
"['디마리아', '브라질', '월드컵', '결승', '에', '못', '나가다', '너무', '안타깝다']",0
"['52', '면', '날씬하다']",0
"['러시아', '현대차', '기아차', '판매', '비중', '세계', '1', '위', '이고', '전자제품', '도', '국산', '판매', '비중', '12', '위', '라는', '사실', '을', '알다', '국민', '의외로', '적다', '또', '비자', '우대', '세계', '1', '위', '다', '일본', '중국', '보다', '우대', '하다', '주다']",0
"['몰랏쪄', '요', '관심', '읍', '서서']",0
"['적당하다', '킬링타임', '용', '으로', '볼', '만', '하다']",0
"['정치', '적', '으로', '그만', '이용', '하다', '경', '제', '그만', '망치', '고', '그', '자리', '에서', '내려오다', '말쩡', '원전', '왜', '탈퇴', '하다', '궁금하다']",0
"['1회', '에', '교도소', '에서', '마취', '도', '없이', '자기', '몸', '꿰매다', '뜨겁다', '커피', '말고', '차갑다', '먹다', '보고', '랏', '늘다', '난', '무', '통증', '무감각', '이라고']",0
"['핀란드', '에', '알콜중독자', '많다', '사실', '알', '고', '계시다']",0
"['검찰', '조사해', '서', '완전', '털다']",0
"['구혜선', '씨', '항상', '응원', '하다', '지금', '처럼', '애기', '자다', '돌보다', '믿다', '당신', '을', '힘내다']",0
"['세상', '에서', '젤', '이쁘다', '생기다', '한가인', '도', '이제', '나이', '가든', '게', '눈', '에', '보이', '네', '안타깝다', 'ㅠ']",0
"['진짜', '갑', '을', '관계', '즉', '인사', '권', '을', '쥐', '고', '있다', '상사', '처럼', '피', '하다', '없다', '관계', '일', '때', '스스로', '행동', '잘', '못', '되어다', '을', '언급', '만', '해주다', '정도', '작다', '저항', '만으로도', '앙심', '을', '품다', '쓰레기', '같다', '인간', '많다', '문제', '이다', '사람', '쉬다', '바뀌다', '않다']",0
"['황민', '현', '오늘', '제', '심장', '도둑질', '하다', '민현', '왜', '당신', '명', '뿐', '이야']",0
"['재미', '1', '도', '없다']",0
"['내용', '도', '별로', '고', '너무', '뻔하다', '스토리']",0
"['흠', '너무', '격변', '시기', '여서', '그', '런가', '노래', '기억', '자다']",0
"['인생', '저렇게', '살다', '살맛', '날다', '능력', '좋다', '얼굴', '이쁘다']",0
"['어제', '너무', '재밌다', '자다', '보다', 'ㅋㅋ', '뉴스', '에서', '계속', '볼', '있다', '좋다']",0
"['인지도', '도', '낮', '지만', '신뢰', '도도', '낮다', '않다', '중국산', '제품', '이라고', '하다', '괜히', '불안하다', '느낌', '들다']",0
"['사랑', '다른', '사랑', '으로', '잊혀지다']",0
"['원래', '초가을', '까지는', '덥다', '매년', '11월', '도', '춥다', '뭔', '당연하다', '소리', '를', '하다', '자빠지다', 'ㅋㅋㅋ']",0
"['디자인', '촌스럽다']",0
"['꽈뚜룹', '한테', '얼마나', '화나다', '순간이동', '하다', '오노']",0
"['갈수', '도', '있다', '못', '가다', '되어다', '출국', '못', '하다', '별', '걸', '다', '걱정', '하다']",0
"['너무', '안타깝다', '아이야', '좋다', '곳', '으로', '가렴', '삼가다', '고인', '명복', '을', '비다', '저', '운전자', '무기징역', '이상', '때리다']",0
"['힘내다', '힘', '꽃길', '만', '걷다', '준희', '양', '엄마', '하늘', '에서', '보고', '계시다', '꼬옥', '힘내다']",0
"['지덕', '체', '끝판', '왕', '시', '네', '불우하다', '가정', '환경', '을', '극복', '하고', '네이비씰', '하버드', '의대', '나사우', '주원', '대단하다', '말', '도', '부족하다']",0
"['댓글', '에서', '전지현', '만', '싸잡다', '다', '욕', '하다', 'ㅋㅋㅋ', '과연', '우리', '나라', '그', '많다', '연예', '인들', '중', '에', '기부', '하다', '사람', '30', '명', '되다']",0
"['이제', '음악', '좀', '듣다', '충분하다', '자숙했다']",0
"['형', '고통', '없다', '성공', '없다', '잘알다', '잘', '이기다', '생각', '하다', '화이팅']",0
"['화장', '끼', '없다', '얼굴', '이라', '고라']",0
"['솔직하다', '뜬금', '없다', '두다', '좋아하다', '배우', '라', '사귀다', '괜찮다']",0
"['산이', '멋지다']",0
"['진짜', '여자', '심각하다', '예쁘다']",0
"['조국', '아들', '연세대', '입학', '서류', '없어지다', '녀', '아들', '병역비리', '자료', '사라지다', '어쩜', '같다', '일이', '이리', '일어나다', '누구', '손', '을', '타다', '걸다']",0
"['30년', '된', '다', '썩다', '빌라', '를', '겉', '화장', '만', '쌩돈', '여', '하다', '부분', '에서', '믿다']",0
"['우리', '아이유', '운전', '만', '하다', '있다', 'ㅠㅠ', '윤아', '도', '팬', '이기다', '하다', '완벽하다', '어리다', '버리다', '되다', '없다']",0
"['아니다', '근데', '도대체', '이런', '애', '유튜브', '왜', '보다', '양팡', '인지', '앙팡', '인지', '쟤', '도대체', '뭔', '데']",0
"['그렇다', '머', '하다', '예쁘다', '아이', '죽다', '난', '특별하다', '팬', '도', '아니다', '볼때', '마다', '이뿌다', '자기', '주관', '뚜렷하다', '이렇다', '머', '하다', '그렇다', '머', '하다', '그냥', '나다', '지키다', '못', '하다', '미안하다', '뿐']",0
"['윤정', '건', '독', '먹다', '대사', '전혀', '안', '들다', '그냥', '설정', '인가', '하다', '기사', '보고', '알다', 'ㅎ']",0
"['은행', '실체', '펀드', '에서', '보다', '야하다', '수수료', '매매', '회전', '율', '등등', '철학', '자본주의', '탄생', '발전', '과정', '을', '다', '들여다보다', '정말', '좋다', '이렇다', '누가', '만들다', '가요', '대단하다', '유익하다', '영상', '자다', '보다', '감사하다']",0
"['오랜', '만', '에', '방송', '에서', '보다', '반갑다', '하지만', '결혼', '때', '런닝맨', '맴', '버들', '한테', '하다', '행동', '너무하다']",0
"['자다', '살다', '같다', '보기', '좋다', '여기', '배아', '파서', '부들대다', '사람', '많다', 'ㅋㅋ']",0
"['역시', '멋있다', '박예은', 'ㅠㅠ']",0
"['여자', '분', '게임', '방송국', '에서', '일', '하다', '분', '으로', '방송인', '인데', '연예인', '그렇다', '맞다', 'ㅋㅋ']",0
"['에', '핍박', '당하다', '여기', '서', '다', '끝나다', '생각', '하다', '인생', '항상', '반전', '있다', '무죄', '로', '밝혀지다', '이제', '배우', '로', '열심히', '활동', '하다', '되다']",0
"['멘탈', '갑', '정']",0
